0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.187446163065053684e-01,9.986942247425757424e-01,5.661445555765198812e-03
5.682933223474776474e-01,9.973138337561557876e-01,1.475750141536136262e-02
5.939477922175199209e-01,9.964184450082077538e-01,2.842045668994153118e-02
6.116999363319726157e-01,9.950007461572899503e-01,4.404604642385356872e-02
6.259690648290325843e-01,9.934338158483808634e-01,6.521985280241560101e-02
6.361934009962173509e-01,9.913818833009998555e-01,9.179090394414035625e-02
6.457436051084228801e-01,9.886211013281599458e-01,1.231553123230798574e-01
6.540579004531665852e-01,9.855991643038352068e-01,1.571994715984147417e-01
6.623347440170780365e-01,9.812341441575884726e-01,1.937724098886582924e-01
6.709112018276468525e-01,9.767572004178480816e-01,2.327608982826948614e-01
6.784015579940826379e-01,9.711983286076705246e-01,2.720513304397056409e-01
6.853675892288677574e-01,9.642217579465751642e-01,3.102094734855632696e-01
6.915845848470094648e-01,9.582524996269213835e-01,3.461407812794866645e-01
6.975394179993259502e-01,9.500074615728996141e-01,3.832798641253066796e-01
7.028201190966629763e-01,9.420235785703626741e-01,4.178901679562181393e-01
7.085876933448185255e-01,9.354573944187434265e-01,4.506888092092847797e-01
7.137185873188269802e-01,9.272496642292195057e-01,4.808076995659558150e-01
7.192989026628215932e-01,9.193030890911804143e-01,5.098320437818456563e-01
7.252911875959702215e-01,9.114684375466348687e-01,5.401396489903755871e-01
7.304969851316429619e-01,9.036337860020892121e-01,5.651632383468578880e-01
7.351410059548331155e-01,8.953887479480674427e-01,5.902623136440837692e-01
7.399348339013520626e-01,8.882629458289807989e-01,6.129458388375165212e-01
7.447661136287030414e-01,8.805402178779286881e-01,6.347235327420268636e-01
7.497097486985506709e-01,8.725190270108938995e-01,6.549537648612946406e-01
7.549155462342234113e-01,8.640501417698850384e-01,6.746933383657294225e-01
7.604958615782180242e-01,8.560662587673482093e-01,6.940932251368182593e-01
7.663757911688701130e-01,8.477092971198328941e-01,7.112285336856010165e-01
7.712070708962210919e-01,8.393523354723175789e-01,7.266276655972825349e-01
7.760758024044043246e-01,8.320399940307416919e-01,7.413474240422721628e-01
7.809070821317554145e-01,8.237949559767199226e-01,7.557274957539158455e-01
7.857758136399386473e-01,8.159229965676764174e-01,7.698056237025854287e-01
7.902700273398000075e-01,8.076406506491567994e-01,7.831666352141913867e-01
7.952511141904797798e-01,7.995821519176242731e-01,7.959615021702207693e-01
8.005692670686490597e-01,7.914863453215937872e-01,8.066050198150593875e-01
8.061121306318115298e-01,7.827936128935979454e-01,8.172485374598981167e-01
8.113553799483165241e-01,7.727577973436799974e-01,8.281185129269673650e-01
8.166735328264859151e-01,7.640650649156842666e-01,8.380826571051142038e-01
8.221789446088161313e-01,7.546634830622295231e-01,8.466125684091337922e-01
8.277967117336428871e-01,7.460826742277272272e-01,8.562747688243064204e-01
8.331523163926444209e-01,7.362707058647962599e-01,8.646159652764672243e-01
8.382832103666528756e-01,7.270183554693329109e-01,8.728061898471409785e-01
8.437511703681510600e-01,7.185867780928220094e-01,8.809209284770711523e-01
8.492191303696490223e-01,7.085882704074019101e-01,8.881298358180789165e-01
8.540878618778322551e-01,6.992239964184450152e-01,8.955274580109454652e-01
8.590314969476798845e-01,6.899343381584838175e-01,9.021702207963766540e-01
8.641623909216883392e-01,6.806819877630204685e-01,9.079826382336290136e-01
8.693307366765289368e-01,6.719519474705267781e-01,9.137950556708812622e-01
8.734504325680686465e-01,6.639307566034919894e-01,9.195697301377618871e-01
8.781319051720909430e-01,6.554991792269810880e-01,9.247405170786940909e-01
8.830755402419384614e-01,6.467691389344873976e-01,9.299867899603698751e-01
8.878693681884574085e-01,6.378152514550067265e-01,9.343649745234949844e-01
8.912025766825212303e-01,6.299432920459633323e-01,9.384789582940177288e-01
8.956967903823827015e-01,6.221459483659155243e-01,9.426684280052840537e-01
8.998164862739223002e-01,6.140128339053873008e-01,9.454991507831665976e-01
9.036740196996366770e-01,6.052827936128936104e-01,9.485185884129081479e-01
9.072319388786936889e-01,5.973362184748545189e-01,9.520286846574825823e-01
9.110145687427436689e-01,5.894642590658111247e-01,9.551990941687110714e-01
9.144975843601362842e-01,5.814430681987763361e-01,9.584449896206831410e-01
9.175686303883749950e-01,5.730861065512610208e-01,9.610492545763351657e-01
9.206771281974457377e-01,5.642068348007760470e-01,9.636535195319871905e-01
9.241601438148383529e-01,5.553275630502909621e-01,9.661445555765239002e-01
9.271937380622448099e-01,5.470079092672734955e-01,9.688243064729193943e-01
9.304145912138122032e-01,5.377928667363079951e-01,9.710511417248537391e-01
