1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.976030860267405265e-01,9.237427249664231788e-02,4.663898848839403977e-01
9.943447810943409904e-01,1.863900910311894199e-01,6.403472353274202167e-01
9.901127298603048521e-01,2.658185345470824856e-01,7.308548782789205944e-01
9.855436125987790952e-01,3.304357558573347564e-01,7.849405548216644712e-01
9.811992060222463063e-01,3.859498582301149616e-01,8.204944329118701862e-01
9.767424441032170890e-01,4.325846888524100819e-01,8.474806567276844671e-01
9.724354893075165540e-01,4.761975824503805743e-01,8.674089450839781446e-01
9.684656005393056377e-01,5.122369795552902394e-01,8.829590488771466017e-01
9.639713868394441665e-01,5.457767497388449351e-01,8.954142290998301501e-01
9.600014980712332502e-01,5.731980301447545667e-01,9.067371202113606588e-01
9.552076701247144142e-01,6.007312341441575221e-01,9.160596338931874527e-01
9.519868169731470209e-01,6.233398000298462360e-01,9.245895451972070411e-01
9.471180854649638992e-01,6.448291299805999355e-01,9.321003963011889049e-01
9.426613235459345708e-01,6.650873004029249635e-01,9.376486129458387886e-01
9.387663383393880512e-01,6.835920011938516616e-01,9.432723155312323637e-01
9.347964495711771349e-01,7.004178480823757269e-01,9.488582751462539822e-01
9.305269465563087428e-01,7.162736904939561722e-01,9.528590300056614115e-01
9.264447024456012869e-01,7.313087598865841699e-01,9.565578411020947414e-01
9.224373618965582278e-01,7.444038203253245944e-01,9.597282506133232305e-01
9.185423766900115972e-01,7.571631099835844925e-01,9.622947725986035206e-01
9.153589753192764578e-01,7.699970153708401988e-01,9.652387242876014906e-01
9.118759597018838425e-01,7.811147589911953126e-01,9.675410454802793048e-01
9.085802029886521636e-01,7.909640352186240175e-01,9.695791658803547541e-01
9.049473802479307549e-01,8.003283092075810234e-01,9.717682581619173643e-01
9.014643646305381397e-01,8.101029697060140311e-01,9.737686355916210790e-01
8.983184150406351431e-01,8.184972392180271950e-01,9.757312700509530590e-01
8.949103029849069246e-01,8.263318907625727405e-01,9.774674466880542978e-01
8.920265158608291500e-01,8.336815400686464761e-01,9.787129647103226526e-01
8.887307591475974711e-01,8.398373377107894999e-01,9.803736554066805331e-01
8.855848095576944745e-01,8.468139083718848603e-01,9.810530288733723125e-01
8.826261188719524142e-01,8.528950902850320759e-01,9.822985468956406674e-01
8.793303621587206242e-01,8.591255036561706859e-01,9.832421211549349227e-01
8.766338339388037859e-01,8.641993732278764329e-01,9.841102094734855976e-01
8.731508183214111707e-01,8.695717057155648577e-01,9.847140969994339077e-01
8.701172240740047137e-01,8.743844202357856643e-01,9.854689564068692675e-01
8.668589191416051776e-01,8.791225190270108847e-01,9.864125306661634118e-01
8.636380659900377843e-01,8.840471571407252371e-01,9.867899603698810918e-01
8.612037002359461679e-01,8.887852559319504575e-01,9.875070768069447169e-01
8.580202988652110285e-01,8.931129682136994541e-01,9.882996791847518114e-01
8.550990599603011111e-01,8.973287569019549048e-01,9.887148518588413371e-01
8.522901763978877332e-01,9.013206984032233748e-01,9.894319682959048512e-01
8.490318714654881971e-01,9.046784062080286404e-01,9.898093979996225311e-01
8.454739522864311851e-01,9.079614982838382087e-01,9.902623136440837914e-01
8.425901651623535216e-01,9.122892105655872053e-01,9.907529722589167864e-01
