0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.526047713568780440e-01,9.989180719295627231e-01,2.226835251934344839e-03
5.261975206921088999e-01,9.979107595881211434e-01,9.624457444800893491e-03
5.593048949477548160e-01,9.964930607372034510e-01,2.189092281562554643e-02
5.821879330362158544e-01,9.954484405312640227e-01,3.793168522362710959e-02
5.983296505748848526e-01,9.938442023578570872e-01,5.846386110586898610e-02
6.122242612636230596e-01,9.918668855394716655e-01,8.824306472919418720e-02
6.226733081158009053e-01,9.884345620056708137e-01,1.193810152859029472e-01
6.325605782554960532e-01,9.849649306073720023e-01,1.538780902056992028e-01
6.428223662035129626e-01,9.809729891061035323e-01,1.907529722589167420e-01
6.523725703157184919e-01,9.763095060438740092e-01,2.283072277788261717e-01
6.595633122354968014e-01,9.711610207431726760e-01,2.675976599358369512e-01
6.681023182652334746e-01,9.646321444560513880e-01,3.056425740705793759e-01
6.752930601850117842e-01,9.581405760334278376e-01,3.426684280052839648e-01
6.818096700498108564e-01,9.507909267273541021e-01,3.783732779769768406e-01
6.880641174487847067e-01,9.431801223697955372e-01,4.132100396301189305e-01
6.944683719710872394e-01,9.352335472317564458e-01,4.445367050386865859e-01
7.006104640275645501e-01,9.266900462617519985e-01,4.769579165880354354e-01
7.066776525223774641e-01,9.178480823757647622e-01,5.068503491224759516e-01
7.127073892363582353e-01,9.098268915087300845e-01,5.360634081902245773e-01
7.188494812928354349e-01,9.022907028801671059e-01,5.617663710133987687e-01
7.237182128010186677e-01,8.946425906581106924e-01,5.855444423476128257e-01
7.290738174600202015e-01,8.863975526040889230e-01,6.109832043781845412e-01
7.343170667765253068e-01,8.785629010595433774e-01,6.324589545197207840e-01
7.398224785588554120e-01,8.710267124309803988e-01,6.544631062464616456e-01
7.452155349986891997e-01,8.628189822414564780e-01,6.730703906397432768e-01
7.515448859593273356e-01,8.547604835099238407e-01,6.910360445367049742e-01
7.573124602074828848e-01,8.472242948813609731e-01,7.073032647669371675e-01
7.622186434964982604e-01,8.385688703178629799e-01,7.214191356859784854e-01
7.677240552788284766e-01,8.309953738248022637e-01,7.359501792791092178e-01
7.734167259653196291e-01,8.222280256678107246e-01,7.503679939611247462e-01
7.787723306243211630e-01,8.140949112072825011e-01,7.629364030949236097e-01
7.840904835024905539e-01,8.051783315922996787e-01,7.764106435176447718e-01
7.899329613123103888e-01,7.964109834353081396e-01,7.889035667107001659e-01
7.960376015879555567e-01,7.875690195493210144e-01,8.006793734666918239e-01
8.014681098086213762e-01,7.786524399343381919e-01,8.117380637856199677e-01
8.072356840567769254e-01,7.694747052678704291e-01,8.222683525193432708e-01
8.128909029624358240e-01,7.602223548724070801e-01,8.312889224381958542e-01
8.187708325530879128e-01,7.508207730189524476e-01,8.404604642385355984e-01
8.248380210479008268e-01,7.420907327264587572e-01,8.501981505944518069e-01
8.299689150219092815e-01,7.330995373824802375e-01,8.586148329873560803e-01
8.350623572150855933e-01,7.233248768840471188e-01,8.671070013210039340e-01
8.404554136549192700e-01,7.141844500820773156e-01,8.749952821287034777e-01
8.448747237931163445e-01,7.049320996866139666e-01,8.826193621438007675e-01
8.501179731096213388e-01,6.964259065811072569e-01,8.888469522551425417e-01
8.546870903711472067e-01,6.866139382181764006e-01,8.956029439516890456e-01
8.600426950301487405e-01,6.771377406357259598e-01,9.017927910926589741e-01
8.652110407849893381e-01,6.683703924787345318e-01,9.079071522928854332e-01
8.709037114714804906e-01,6.590434263542754856e-01,9.136063408190224777e-01
8.756600876371671838e-01,6.500895388747948145e-01,9.190413285525570464e-01
8.803790120220216231e-01,6.418818086852708937e-01,9.237591998490281009e-01
8.850604846260439196e-01,6.322936875093270181e-01,9.290432157010757308e-01
8.898543125725628666e-01,6.224444112818982022e-01,9.335723721456878899e-01
