0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.632448222912999514e-01,9.991792269810475524e-01,1.132289111153150785e-04
4.144414066888880699e-01,9.987688404715714396e-01,2.642007926023648423e-04
4.761244897194861769e-01,9.976496045366363141e-01,4.529156444612603138e-04
5.109920976742443610e-01,9.970153708401731096e-01,6.416304963200447631e-04
5.297179880903337690e-01,9.961572899567229245e-01,7.171164370636251562e-04
5.435376952174075793e-01,9.953365169377704769e-01,7.171164370636251562e-04
5.459720609714991957e-01,9.898895687210863548e-01,9.458388375165127648e-02
5.474326804239542099e-01,9.878003283092076092e-01,1.161728628043027234e-01
5.492303659038987318e-01,9.869422474257573130e-01,1.216833364785808724e-01
5.564211078236770414e-01,9.822414564990299413e-01,1.624457444800906369e-01
5.716265308415415802e-01,9.774660498433069833e-01,1.936214380071711316e-01
6.163065053743306265e-01,9.634382927921205653e-01,2.631817324023401072e-01
6.245833489382419668e-01,9.601925085808088456e-01,2.796754104548028197e-01
6.298640500355792149e-01,9.561632592150425269e-01,3.031515380260426662e-01
6.317366390771881335e-01,9.507536188628562535e-01,3.381392715606718058e-01
6.330474514063143543e-01,9.362035517087001768e-01,4.156633327042837944e-01
6.340586494887832103e-01,9.279585136546784074e-01,4.468390262313644001e-01
6.351447511329163520e-01,9.218773317415310808e-01,4.689186638988488420e-01
6.356690760645669069e-01,9.212804059095657250e-01,4.707680694470655069e-01
6.361559492153852080e-01,9.199373227876436188e-01,4.768069447065483857e-01
6.364930152428747157e-01,9.183330846142366832e-01,4.861672013587469143e-01
6.391895434627916650e-01,8.972168333084614700e-01,5.652387242876013573e-01
6.406127111344144254e-01,8.934487389941799806e-01,5.779203623325155359e-01
6.433841429159956604e-01,8.897179525443963399e-01,5.856576712587280298e-01
6.455188944234298010e-01,8.806521414714221230e-01,6.145687865635025560e-01
6.507246919591026524e-01,8.758021190867034678e-01,6.262691073787507445e-01
6.619976779895884178e-01,8.681913147291449029e-01,6.380071711643706678e-01
6.699000037451781076e-01,8.472616027458588217e-01,6.879033779958483308e-01
6.805363095015167785e-01,8.345769288165945099e-01,7.085487827892055224e-01
6.972023519718362206e-01,8.283838233099537485e-01,7.142102283449707212e-01
7.249541215684806028e-01,8.182733920310401032e-01,7.158331760709568670e-01
7.422193925321148855e-01,8.073794955976719701e-01,7.206642762785431255e-01
7.486985506160818149e-01,8.023056260259662231e-01,7.253444046046424454e-01
7.595970188382457078e-01,7.918967318310700110e-01,7.363276089828270088e-01
7.697464514437661887e-01,7.626473660647664632e-01,7.800717116437063670e-01
7.745402793902850247e-01,7.514550067154156521e-01,7.941498395923759501e-01
7.767124826785514191e-01,7.488434562005670259e-01,7.956595584072466698e-01
7.812066963784127793e-01,7.396284136696015254e-01,8.048311002075863030e-01
7.928542002172203063e-01,7.065363378600209021e-01,8.413285525570862733e-01
7.959626980262911600e-01,6.950455155946874131e-01,8.519343272315531568e-01
7.988090333695366807e-01,6.878077898821071123e-01,8.578599735799207204e-01
8.011684955619640114e-01,6.826219967169079306e-01,8.615587846763540503e-01
8.030036328227407871e-01,6.770258170422325250e-01,8.665785997357992043e-01
8.045766076176922299e-01,6.718400238770332322e-01,8.709945272692960483e-01
8.277218081719786014e-01,6.403521862408595444e-01,8.947348556331383707e-01
8.354368750234073548e-01,6.269213550216385933e-01,9.017550481222872394e-01
8.395940226957792074e-01,6.202805551410237594e-01,9.054161162483487235e-01
8.478334144788584048e-01,6.031935532010147538e-01,9.217965653896961209e-01
8.634882588667091019e-01,5.742053424861960353e-01,9.416871107756180637e-01
8.792180068162240847e-01,5.523802417549619204e-01,9.491602189092281927e-01
8.835624133927568735e-01,5.405163408446500561e-01,9.550103793168522870e-01
8.853226470918692526e-01,5.347709297119832561e-01,9.570862426872994710e-01
8.871952361334781711e-01,5.296597522757797716e-01,9.591243630873749204e-01
8.906033481892063897e-01,5.234293389046410505e-01,9.610492545763351657e-01
8.959215010673757806e-01,5.146619907476496225e-01,9.638799773542178206e-01
9.049473802479307549e-01,4.969780629756752610e-01,9.687110775618040792e-01
9.234485599790269728e-01,4.594463512908520952e-01,9.775806755991696129e-01
9.327740534062394229e-01,4.335546933293538130e-01,9.818833742215512528e-01
9.336728961462117393e-01,4.310177585435009950e-01,9.822985468956406674e-01
9.336728961462117393e-01,4.308685270855096006e-01,9.823740328363842478e-01
9.337477997078761360e-01,4.303835248470377350e-01,9.825627476882430322e-01
9.340474139545335008e-01,4.294881360990897012e-01,9.827514625401019277e-01
9.342721246395265799e-01,4.291896731831070233e-01,9.828269484808453971e-01
9.344968353245196591e-01,4.286300552156394605e-01,9.829024344215889775e-01
9.346840942286805953e-01,4.282196687061632367e-01,9.829024344215889775e-01
9.348339013520092777e-01,4.278838979256827102e-01,9.830156633327042925e-01
9.349462566945058173e-01,4.273242799582152029e-01,9.832043781845630770e-01
9.350211602561702140e-01,4.271004327712281667e-01,9.832798641253066574e-01
9.351709673794988964e-01,4.260931204297865871e-01,9.838082657105113871e-01
9.352458709411632931e-01,4.252723474108341950e-01,9.839214946216267021e-01
9.358825512153102766e-01,4.229219519474705091e-01,9.844498962068314318e-01
9.426238717651024279e-01,4.085584241158036201e-01,9.856199282883563173e-01
9.554323808097074933e-01,3.605058946425906408e-01,9.909039441404038362e-01
9.700011235534249376e-01,3.058498731532607318e-01,9.955840724665031560e-01
9.728100071158383155e-01,2.866363229368750765e-01,9.976221928665786054e-01
9.738586569791393144e-01,2.791747500373078505e-01,9.982638233628986502e-01
9.739335605408037111e-01,2.786151320698403433e-01,9.982638233628986502e-01
9.745702408149508056e-01,2.735039546336367478e-01,9.983770522740139652e-01
9.769297030073780252e-01,2.597373526339352146e-01,9.984902811851292803e-01
9.791768098573087054e-01,2.453365169377704769e-01,9.986412530666163301e-01
9.794764241039661812e-01,2.436576630353678441e-01,9.987167390073599105e-01
9.795513276656304669e-01,2.426876585584241131e-01,9.987922249481033798e-01
9.800007490356166251e-01,2.401134159080734187e-01,9.988677108888469602e-01
9.813490131455750998e-01,2.259364273988956895e-01,9.993961124740516899e-01
9.815362720497359250e-01,2.249291150574541098e-01,9.994338554444234246e-01
9.820231452005543371e-01,2.195194747052678641e-01,9.995470843555387397e-01
9.871165873937305379e-01,1.796000596925831916e-01,9.997735421777693698e-01
9.897756638328152334e-01,1.588568870317862980e-01,9.998112851481411045e-01
9.905246994494588675e-01,1.485226085658856998e-01,9.998112851481411045e-01
9.921351260252424531e-01,1.333009998507685423e-01,9.998490281185129502e-01
9.934833901352009278e-01,1.182659304581405724e-01,9.998490281185129502e-01
9.937455526010261497e-01,1.143859125503656204e-01,9.998490281185129502e-01
9.946443953409984662e-01,9.696313982987614377e-02,9.999245140592564196e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
