1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.980150556158945419e-01,7.621996716907919467e-02,4.167578788450650995e-01
9.943822328751732442e-01,1.664676913893449184e-01,6.140781279486695610e-01
9.900378262986404554e-01,2.436949708998656927e-01,7.103981883374221873e-01
9.860304857495973963e-01,3.091702730935681487e-01,7.705982260803925232e-01
9.815737238305681789e-01,3.643859125503655649e-01,8.103038309114927173e-01
9.776038350623572626e-01,4.126995970750634291e-01,8.371768258161917942e-01
9.737088498558106320e-01,4.552305626025966445e-01,8.584638611058690305e-01
9.694018950601100970e-01,4.929861214744067910e-01,8.761275712398566284e-01
9.648327777985843401e-01,5.242874197880913467e-01,8.907341007737308303e-01
9.604134676603872656e-01,5.539844799283688559e-01,9.032647669371579591e-01
9.556570914947005724e-01,5.806969109088195857e-01,9.129269673523305872e-01
9.512752331373356407e-01,6.031935532010147538e-01,9.214946216267220214e-01
9.476798621774464859e-01,6.260259662736904485e-01,9.281751273825249449e-01
9.434852627242424905e-01,6.465825996119982655e-01,9.342140026420079346e-01
9.392157597093742094e-01,6.663930756603492211e-01,9.390451028495943042e-01
9.345342871053519129e-01,6.831816146843754378e-01,9.439894319682958779e-01
9.306393018988052823e-01,6.985524548574839621e-01,9.489337610869975626e-01
9.265945095689299693e-01,7.145948365915535394e-01,9.531987167390073568e-01
9.222875547732294343e-01,7.285106700492463006e-01,9.566333270428383218e-01
9.185798284708437400e-01,7.415311147589911389e-01,9.599169654651821260e-01
9.146473914834650776e-01,7.544769437397402800e-01,9.629741460652953000e-01
9.105276955919253679e-01,7.648112222056409060e-01,9.657293829024343745e-01
9.069323246320362131e-01,7.757051186390091502e-01,9.682204189469710842e-01
9.031496947679862330e-01,7.854424712729443092e-01,9.704095112285336944e-01
8.998913898355866969e-01,7.939113565139531703e-01,9.719947159841479944e-01
8.964458259990262246e-01,8.033502462319056514e-01,9.733534629175315533e-01
8.927006479158083874e-01,8.123787494403820197e-01,9.754670692583505831e-01
8.901913786000524853e-01,8.201014773914341305e-01,9.767125872806189379e-01
8.869330736676529492e-01,8.275257424265034523e-01,9.779581053028872928e-01
8.835998651735890164e-01,8.345769288165945099e-01,9.796187959992451733e-01
8.799295906520354649e-01,8.405834950007461392e-01,9.809020569918852628e-01
8.766712857196359288e-01,8.464408297269063741e-01,9.819588601622947222e-01
8.733380772255721070e-01,8.523727801820624173e-01,9.830534063030760272e-01
8.694430920190254763e-01,8.575958812117594476e-01,9.841102094734855976e-01
8.667091120182764952e-01,8.639382181763916035e-01,9.848650688809209575e-01
8.638253248941987206e-01,8.686390091031189753e-01,9.856199282883563173e-01
8.606793753042957240e-01,8.752051932547381119e-01,9.862993017550480968e-01
8.577206846185536637e-01,8.803536785554394450e-01,9.872051330439705064e-01
8.542376690011610485e-01,8.852037009401582113e-01,9.876957916588035014e-01
8.513913336579154167e-01,8.892702581704223785e-01,9.884129080958671265e-01
8.473090895472079609e-01,8.932248918071929999e-01,9.887903377995848064e-01
8.432642972173326479e-01,8.976272198179375827e-01,9.893564823551613818e-01
8.399685405041009689e-01,9.017683927771974473e-01,9.899981128514814266e-01
8.365604284483727504e-01,9.055737949559766742e-01,9.905642574070578910e-01
8.329276057076514528e-01,9.098641993732279332e-01,9.911681449330062010e-01
8.290700722819369650e-01,9.128488285330547125e-01,9.916965465182109307e-01
8.261113815961949047e-01,9.169900014923145770e-01,9.920739762219286106e-01
8.229654320062919082e-01,9.207580958065960663e-01,9.923381770145310865e-01
8.195947717313958325e-01,9.240411878824056346e-01,9.926401207775051860e-01
8.163739185798284392e-01,9.269138934487389792e-01,9.929420645404792856e-01
8.132279689899254427e-01,9.300850619310551126e-01,9.933194942441969655e-01
8.092580802217145264e-01,9.337039247873452075e-01,9.937346669182864911e-01
8.054379985768322925e-01,9.366139382181764006e-01,9.939988677108888560e-01
8.023669525485936926e-01,9.390389494105357837e-01,9.943008114738629555e-01
7.990337440545297598e-01,9.417624235188777337e-01,9.944895263257218510e-01
7.961874087112842391e-01,9.437024324727653068e-01,9.947159841479524811e-01
7.937904947380247656e-01,9.459035964781375982e-01,9.950556708812983153e-01
7.901202202164713251e-01,9.485524548574839621e-01,9.954331005850159952e-01
7.868619152840717890e-01,9.504551559468735755e-01,9.954708435553878410e-01
7.832290925433504913e-01,9.523205491717654514e-01,9.958482732591055209e-01
7.794090108984682574e-01,9.540740188031636704e-01,9.959615021702208359e-01
7.756638328152504203e-01,9.567228771825100342e-01,9.960369881109643053e-01
7.719561065128647259e-01,9.580659603044321404e-01,9.964521607850538309e-01
7.681734766488146349e-01,9.601925085808088456e-01,9.967163615776561958e-01
7.645781056889254801e-01,9.620952096701984591e-01,9.967918475183996652e-01
7.602336991123928023e-01,9.633636770631248680e-01,9.969805623702585606e-01
7.570502977416576629e-01,9.651917624235188953e-01,9.972070201924891908e-01
7.525935358226283345e-01,9.666094612744366987e-01,9.972825061332326602e-01
7.497097486985506709e-01,9.683256230413370691e-01,9.974334780147197099e-01
7.454402456836822788e-01,9.701537084017310963e-01,9.975844498962068707e-01
7.420695854087862031e-01,9.714967915236532026e-01,9.976976788073221858e-01
7.375753717089247319e-01,9.726533353230860657e-01,9.978109077184373898e-01
7.332684169132241969e-01,9.739591105805103233e-01,9.978486506888092356e-01
7.293734317066776773e-01,9.753768094314281267e-01,9.979618795999245506e-01
7.254784465001310467e-01,9.766452768243545357e-01,9.980373655406680200e-01
7.216209130744166700e-01,9.781002835397701878e-01,9.981505944517833351e-01
7.171641511553874526e-01,9.795552902551858399e-01,9.982260803925269155e-01
7.128571963596869177e-01,9.807864497836144002e-01,9.983393093036422306e-01
7.078386577281750025e-01,9.819429935830472633e-01,9.983770522740139652e-01
7.031946369049848489e-01,9.833233845694672182e-01,9.984525382147575456e-01
6.980262911501441403e-01,9.843680047754066464e-01,9.984902811851292803e-01
6.931201078611287647e-01,9.855991643038352068e-01,9.985280241555010150e-01
6.878394067637916276e-01,9.868676316967617268e-01,9.985280241555010150e-01
6.823339949814614114e-01,9.876884047157140634e-01,9.985657671258728607e-01
6.767162278566345446e-01,9.887330249216534916e-01,9.986789960369880648e-01
6.711733642934721855e-01,9.894791822116102420e-01,9.987544819777316452e-01
6.653683382644844935e-01,9.905611102820474079e-01,9.987922249481033798e-01
6.575409160705592004e-01,9.913072675720041582e-01,9.988677108888469602e-01
6.503876259316130337e-01,9.921280405909566058e-01,9.988677108888469602e-01
6.425227519568555978e-01,9.927249664229219617e-01,9.989431968295905406e-01
6.334968727763005125e-01,9.933965079838830148e-01,9.989431968295905406e-01
6.240215722257593800e-01,9.938068944933592386e-01,9.990186827703340100e-01
6.148084341410433584e-01,9.947395911058051210e-01,9.990941687110775904e-01
6.034230927680611645e-01,9.953365169377704769e-01,9.991696546518210598e-01
5.895284820793228464e-01,9.961199820922250758e-01,9.992451405925646402e-01
5.734616681023182450e-01,9.968661393821817152e-01,9.993206265333082206e-01
5.492678176847308746e-01,9.973511416206536362e-01,9.993961124740516899e-01
5.136511741133290565e-01,9.981719146396060838e-01,9.995470843555387397e-01
4.326804239541590102e-01,9.990673033875541176e-01,9.996980562370259005e-01
